pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,duration_s,distance,cost_proxy,hour_of_day,cost_per_unit,duration_per_unit,label
40.63335800170898,-73.94772338867188,40.65178298950195,-73.94830322265625,449.0,1.52,7.5,0.0,4.934210526315789,295.39473684210526,0
40.75382614135742,-73.98101043701173,40.75154876708984,-73.99053192138672,345.0,0.7,5.5,12.0,7.857142857142858,492.8571428571429,1
40.725284576416016,-73.99561309814453,40.74436569213867,-73.98755645751953,769.0,2.3,10.5,13.0,4.565217391304349,334.34782608695656,0
40.752338409423835,-73.9895782470703,40.771968841552734,-73.96534729003906,1231.0,2.68,14.5,12.0,5.410447761194029,459.3283582089552,0
40.7437858581543,-73.9758529663086,40.74792098999024,-73.97516632080078,314.0,0.51,5.0,13.0,9.803921568627452,615.6862745098039,1
40.707717895507805,-74.01044464111328,40.77193069458008,-73.88522338867188,2104.0,10.21,33.0,9.0,3.232125367286973,206.07247796278156,0
40.75360107421875,-73.97584533691406,40.7294921875,-73.9911880493164,1132.0,2.8,13.5,18.0,4.821428571428572,404.28571428571433,0
40.76043701171875,-73.97378540039062,40.78199005126953,-73.95153045654298,513.0,2.18,9.0,22.0,4.128440366972477,235.32110091743118,0
40.76741027832031,-73.96236419677734,40.770652770996094,-73.98390197753906,650.0,1.5,9.0,9.0,6.0,433.3333333333333,0
40.7237663269043,-73.99803161621094,40.684120178222656,-73.96695709228516,1070.0,3.75,15.5,19.0,4.133333333333334,285.3333333333333,0
40.76626968383789,-73.97775268554686,40.76483154296875,-73.96665954589844,562.0,0.87,7.5,10.0,8.620689655172415,645.9770114942529,1
40.80426025390625,-73.9372787475586,40.843215942382805,-73.9353790283203,685.0,4.1,14.7,1.0,3.5853658536585367,167.07317073170734,0
40.765869140625,-73.98346710205078,40.77254104614258,-73.98202514648438,220.0,0.5,4.5,16.0,9.0,440.0,1
40.754390716552734,-73.99954986572266,40.764610290527344,-73.98551940917967,307.0,1.34,6.5,3.0,4.850746268656716,229.1044776119403,0
40.77212142944336,-73.9558868408203,40.78048324584961,-73.95263671875,170.0,0.9,4.5,21.0,5.0,188.88888888888889,0
40.76551055908203,-73.9656982421875,40.78155899047852,-73.97940826416014,1014.0,1.9,12.0,15.0,6.315789473684211,533.6842105263158,0
40.75511169433594,-73.9654998779297,40.743438720703125,-73.99282836914062,654.0,2.44,10.5,21.0,4.30327868852459,268.0327868852459,0
40.718780517578125,-74.0086441040039,40.70734024047852,-74.01744079589844,353.0,1.34,6.5,17.0,4.850746268656716,263.4328358208955,0
40.777019500732415,-73.95225524902342,40.75844955444336,-73.96584320068358,338.0,1.5,6.5,22.0,4.333333333333333,225.33333333333334,0
40.750282287597656,-73.99134063720702,40.74592590332031,-73.98029327392578,331.0,0.8,5.5,23.0,6.875,413.75,1
40.73086166381836,-74.0010223388672,40.73152160644531,-73.99059295654298,266.0,0.75,5.0,1.0,6.666666666666667,354.6666666666667,1
40.773681640625,-73.8708724975586,40.76530838012695,-73.98226165771484,1809.0,11.12,34.5,19.0,3.102517985611511,162.67985611510792,0
40.75812149047852,-73.96302795410156,40.65926361083984,-73.95168304443358,1597.0,11.2,33.5,22.0,2.991071428571429,142.58928571428572,0
40.76830673217773,-73.98136138916014,40.77058410644531,-73.95469665527342,796.0,2.1,11.0,11.0,5.238095238095238,379.04761904761904,0
40.725345611572266,-73.99240112304686,40.73397445678711,-73.9881591796875,190.0,0.6,4.5,2.0,7.5,316.6666666666667,1
40.728885650634766,-74.00266265869139,40.736377716064446,-73.98292541503906,448.0,1.64,7.5,22.0,4.573170731707317,273.1707317073171,0
40.72525024414063,-73.99565887451173,40.7370491027832,-74.00139617919923,277.0,1.1,5.5,18.0,5.0,251.81818181818178,0
40.75586318969727,-73.9756317138672,40.75085067749024,-73.98748016357422,1356.0,1.21,14.0,16.0,11.570247933884298,1120.6611570247935,0
40.74740982055664,-73.98994445800781,40.75592041015625,-73.9784927368164,570.0,1.1,7.5,15.0,6.8181818181818175,518.1818181818181,0
40.74993515014648,-73.9916000366211,40.73323059082031,-73.97576904296875,1399.0,1.87,14.5,15.0,7.754010695187166,748.1283422459893,0
40.79215240478516,-73.97367095947266,40.73550796508789,-74.00340270996092,1367.0,5.2,20.0,22.0,3.846153846153846,262.88461538461536,0
40.77340698242188,-73.95506286621092,40.75874710083008,-73.9769515991211,618.0,2.0,9.5,7.0,4.75,309.0,0
40.81026077270508,-73.95303344726561,40.79816818237305,-73.93843078613281,657.0,1.52,9.0,14.0,5.921052631578947,432.2368421052632,0
40.76179885864258,-73.97745513916014,40.75771713256836,-73.97510528564453,396.0,0.4,5.5,15.0,13.75,990.0,1
40.75677108764648,-73.96730041503906,40.76309967041016,-73.9718017578125,445.0,0.9,6.0,7.0,6.666666666666666,494.44444444444446,1
40.64752197265625,-73.78141784667967,40.75144577026367,-73.976318359375,5323.0,17.08,52.0,6.0,3.044496487119438,311.65105386416866,0
40.778358459472656,-73.98136138916014,40.75743103027344,-73.99333190917967,638.0,1.76,9.0,15.0,5.113636363636363,362.5,0
40.77037048339844,-73.957275390625,40.771602630615234,-73.98447418212889,766.0,1.92,10.0,13.0,5.208333333333334,398.95833333333337,0
40.72735595703125,-73.9826889038086,40.71424865722656,-73.98801422119139,544.0,1.1,7.5,4.0,6.8181818181818175,494.5454545454545,0
40.76586532592773,-73.9654998779297,40.76102828979492,-73.96517181396483,247.0,0.46,4.5,15.0,9.782608695652174,536.9565217391304,1
40.73981094360352,-74.0080795288086,40.73114013671875,-73.9823226928711,500.0,1.65,8.0,1.0,4.848484848484849,303.03030303030306,0
40.79037857055664,-73.96959686279298,40.77315521240234,-73.98177337646483,571.0,1.4,8.0,19.0,5.714285714285714,407.8571428571429,0
40.75370788574219,-73.99239349365233,40.75191879272461,-73.9781494140625,575.0,0.93,7.5,11.0,8.064516129032258,618.2795698924731,1
40.75553131103516,-73.96500396728516,40.78025436401367,-73.95503997802734,547.0,2.14,9.0,21.0,4.205607476635514,255.607476635514,0
40.74086380004882,-73.98208618164062,40.75530624389648,-73.97474670410156,542.0,1.3,8.0,11.0,6.153846153846153,416.9230769230769,0
40.732208251953125,-73.9913330078125,40.72563934326172,-73.9866714477539,244.0,0.77,5.0,12.0,6.4935064935064934,316.8831168831169,1
40.721187591552734,-73.98411560058595,40.72129821777344,-73.99725341796875,468.0,0.9,7.0,13.0,7.777777777777778,520.0,1
40.73381805419922,-74.00626373291014,40.71925735473633,-73.99066925048828,1177.0,2.0,13.0,22.0,6.5,588.5,0
40.7894287109375,-73.9664306640625,40.77521896362305,-73.97675323486328,409.0,1.15,7.0,18.0,6.086956521739131,355.6521739130435,0
40.72106552124024,-74.00995635986328,40.73860549926758,-74.00628662109375,394.0,1.5,7.5,18.0,5.0,262.6666666666667,0
40.72536849975586,-73.9979476928711,40.73122787475586,-74.00393676757811,342.0,0.7,5.5,16.0,7.857142857142858,488.5714285714286,1
40.76458358764648,-73.98104858398438,40.758743286132805,-73.99994659423827,1420.0,2.16,15.5,8.0,7.175925925925926,657.4074074074074,0
40.77406311035156,-73.87476348876953,40.76746368408203,-73.91320037841797,786.0,3.27,12.5,0.0,3.8226299694189603,240.36697247706422,0
40.646751403808594,-73.79006195068358,40.76542663574219,-73.97586059570312,1907.0,16.9,52.0,6.0,3.076923076923077,112.84023668639054,0
40.755908966064446,-73.99005889892578,40.757511138916016,-73.98152923583984,322.0,0.9,5.5,7.0,6.111111111111111,357.77777777777777,0
40.77416610717773,-73.96366119384764,40.767913818359375,-73.95626068115233,280.0,0.8,5.5,22.0,6.875,350.0,1
40.64646530151367,-73.77723693847656,40.758636474609375,-73.98173522949219,5039.0,16.87,52.0,7.0,3.0823947836395966,298.6959098992294,0
40.75724029541016,-73.98734283447266,40.74971389770508,-73.99535369873048,1098.0,1.25,12.0,9.0,9.6,878.4,0
40.719688415527344,-73.99717712402342,40.74966049194336,-73.97764587402342,1262.0,2.55,14.5,22.0,5.686274509803922,494.90196078431376,0
40.7808723449707,-73.97998046875,40.7765007019043,-73.96205139160156,383.0,1.4,7.0,9.0,5.0,273.5714285714286,0
40.77553939819336,-73.98020172119139,40.78886032104492,-73.9720230102539,401.0,1.46,7.0,11.0,4.794520547945206,274.6575342465753,0
40.75410842895508,-73.99793243408203,40.74380111694336,-73.97354125976561,584.0,1.51,8.5,10.0,5.629139072847682,386.7549668874172,0
40.75465774536133,-73.97359466552734,40.749629974365234,-73.97716522216798,109.0,0.3,3.5,3.0,11.666666666666668,363.33333333333337,1
40.730567932128906,-73.98045349121092,40.73067474365234,-74.00052642822266,569.0,1.4,8.5,19.0,6.071428571428572,406.42857142857144,0
40.76315689086913,-73.9652099609375,40.76968765258789,-73.96205139160156,98.0,0.5,3.5,14.0,7.0,196.0,1
40.74407196044922,-73.98756408691406,40.76390075683594,-73.97637939453125,565.0,1.7,8.5,20.0,5.0,332.3529411764706,0
40.7382698059082,-73.98782348632812,40.75188827514648,-73.97679138183594,763.0,1.13,9.5,20.0,8.4070796460177,675.2212389380531,0
40.7318229675293,-73.99518585205078,40.766143798828125,-73.98318481445312,1244.0,3.05,15.0,13.0,4.918032786885246,407.8688524590164,0
40.64493560791016,-73.78141784667967,40.745635986328125,-73.98760986328125,1624.0,17.2,52.0,7.0,3.0232558139534884,94.4186046511628,0
40.725601196289055,-73.99761962890625,40.71043014526367,-74.01624298095702,534.0,2.24,9.5,21.0,4.241071428571428,238.3928571428571,0
40.75755310058594,-73.9653091430664,40.7527732849121,-73.97822570800781,344.0,1.3,6.0,21.0,4.615384615384615,264.6153846153846,0
40.77889633178711,-73.9579849243164,40.76943588256836,-73.95988464355469,325.0,0.95,6.0,6.0,6.315789473684211,342.10526315789474,1
40.7935791015625,-73.96724700927734,40.775787353515625,-73.98096466064453,376.0,1.5,7.0,11.0,4.666666666666667,250.66666666666666,0
40.750526428222656,-73.98079681396483,40.76590347290039,-73.96713256835938,365.0,1.45,6.5,21.0,4.482758620689656,251.72413793103448,0
40.74681091308594,-74.00131225585938,40.7328987121582,-73.99456024169923,590.0,1.5,8.0,11.0,5.333333333333333,393.3333333333333,0
40.72212600708008,-74.00383758544923,40.757118225097656,-73.98248291015625,808.0,2.82,12.0,18.0,4.25531914893617,286.5248226950355,0
40.7136116027832,-73.99861907958984,40.73530197143555,-73.99832916259764,362.0,1.86,7.5,3.0,4.032258064516129,194.6236559139785,0
40.782493591308594,-73.9825668334961,40.76563262939453,-73.97197723388672,537.0,1.8,8.0,12.0,4.444444444444445,298.3333333333333,0
40.801177978515625,-73.95774078369139,40.810840606689446,-73.95664978027344,332.0,0.87,6.0,2.0,6.8965517241379315,381.60919540229884,1
40.78738784790039,-73.97439575195312,40.78861618041992,-73.95318603515625,547.0,1.7,8.5,9.0,5.0,321.7647058823529,0
40.75991821289063,-73.96786499023438,40.79997634887695,-73.9466323852539,593.0,3.3,11.5,19.0,3.484848484848485,179.69696969696972,0
40.78689193725586,-73.97560882568358,40.75601959228516,-73.97920989990233,1108.0,3.0,14.5,17.0,4.833333333333333,369.3333333333333,0
40.7435302734375,-74.00340270996092,40.774940490722656,-73.98859405517578,633.0,2.75,10.5,19.0,3.8181818181818183,230.1818181818182,0
40.754688262939446,-73.98005676269531,40.74370956420898,-73.99060821533203,299.0,1.06,5.5,21.0,5.188679245283018,282.0754716981132,0
40.77514266967773,-73.98436737060547,40.777381896972656,-73.94898223876953,803.0,2.7,11.5,9.0,4.259259259259259,297.4074074074074,0
40.803619384765625,-73.96507263183594,40.7188835144043,-73.98965454101561,2867.0,7.8,33.0,8.0,4.230769230769231,367.5641025641026,0
40.76769256591797,-73.95323181152342,40.81121063232422,-73.9514923095703,1183.0,4.33,17.5,10.0,4.041570438799076,273.21016166281754,0
40.7822265625,-73.97215270996092,40.78093719482422,-73.98143005371094,313.0,0.7,5.5,10.0,7.857142857142858,447.14285714285717,1
40.73053359985352,-73.99002075195312,40.76065826416016,-73.99478149414062,1074.0,2.8,13.5,19.0,4.821428571428572,383.5714285714286,0
40.73737335205078,-73.99268341064453,40.7217025756836,-73.99541473388672,787.0,1.41,9.5,19.0,6.73758865248227,558.1560283687944,0
40.781448364257805,-73.9541473388672,40.756126403808594,-73.99032592773438,1218.0,3.22,15.5,12.0,4.813664596273291,378.2608695652174,0
40.7395896911621,-74.00259399414062,40.75697326660156,-73.9638671875,1183.0,3.2,15.0,15.0,4.6875,369.6875,0
40.74861526489258,-73.9891357421875,40.754878997802734,-73.99014282226561,530.0,0.6,6.5,13.0,10.833333333333334,883.3333333333334,1
40.76192855834961,-73.97898864746092,40.744049072265625,-73.98745727539062,438.0,1.7,7.5,11.0,4.411764705882353,257.6470588235294,0
40.73943328857422,-73.98430633544923,40.74488830566406,-73.9915542602539,392.0,0.7,6.0,21.0,8.571428571428571,560.0,1
40.75945663452149,-73.98538970947266,40.770606994628906,-73.94859313964844,1149.0,3.1,16.0,3.0,5.161290322580645,370.64516129032256,0
40.7614631652832,-73.97222137451173,40.77864837646485,-73.96037292480467,200.0,1.39,5.5,8.0,3.956834532374101,143.88489208633095,0
40.75690841674805,-73.97339630126953,40.68742752075195,-73.97270965576173,2065.0,7.4,27.5,22.0,3.7162162162162162,279.05405405405406,0
40.76696014404297,-73.98326110839844,40.77719879150391,-73.98262786865233,342.0,0.87,6.0,23.0,6.8965517241379315,393.1034482758621,1
40.75782012939453,-73.96920013427734,40.77067565917969,-73.95463562011719,508.0,1.51,7.5,9.0,4.966887417218543,336.42384105960264,0
40.77521896362305,-73.9822769165039,40.78670501708984,-73.97786712646483,251.0,0.9,5.0,14.0,5.555555555555555,278.88888888888886,0
40.7512321472168,-73.98253631591797,40.76382064819336,-73.98120880126953,519.0,1.3,7.5,14.0,5.769230769230769,399.2307692307692,0
40.75234222412109,-73.97801208496092,40.74959182739258,-73.99312591552734,490.0,1.1,7.0,17.0,6.363636363636363,445.45454545454544,0
40.76955032348633,-73.86402893066406,40.73646545410156,-73.86570739746092,597.0,4.7,15.0,21.0,3.1914893617021276,127.02127659574468,0
40.77411651611328,-73.87454223632812,40.751907348632805,-73.98511505126953,1078.0,8.5,25.5,13.0,3.0,126.82352941176471,0
40.75486755371094,-73.9806137084961,40.78145217895508,-73.9581298828125,491.0,2.3,9.0,21.0,3.91304347826087,213.47826086956525,0
40.7607307434082,-73.97599792480467,40.72230911254882,-74.00379943847656,1434.0,3.31,16.0,16.0,4.833836858006042,433.2326283987915,0
40.729129791259766,-74.0012435913086,40.707550048828125,-74.01183319091797,519.0,1.87,8.0,1.0,4.27807486631016,277.5401069518716,0
40.77854919433594,-73.95347595214845,40.7730827331543,-73.96026611328125,180.0,0.6,4.0,11.0,6.666666666666667,300.0,1
40.77505493164063,-73.95721435546875,40.780757904052734,-73.94705200195312,202.0,0.9,4.5,14.0,5.0,224.44444444444443,0
40.77861785888672,-73.95410919189453,40.7672233581543,-73.9535140991211,361.0,1.1,6.5,18.0,5.909090909090908,328.18181818181813,0
40.72924041748047,-73.98217010498048,40.723831176757805,-74.00599670410156,569.0,1.83,8.5,20.0,4.644808743169398,310.92896174863387,0
40.7606315612793,-73.99095153808595,40.73339080810546,-73.98747253417967,774.0,2.7,11.5,12.0,4.259259259259259,286.66666666666663,0
40.72330093383789,-73.99566650390625,40.693744659423835,-73.98385620117188,790.0,2.6,12.0,20.0,4.615384615384615,303.8461538461538,0
40.787139892578125,-73.97171020507811,40.74692535400391,-74.0047149658203,918.0,4.3,16.0,22.0,3.7209302325581395,213.48837209302326,0
40.76388549804688,-73.97412872314453,40.76482009887695,-73.96432495117188,442.0,0.6,6.5,14.0,10.833333333333334,736.6666666666667,1
40.77595901489258,-73.94740295410156,40.74911880493164,-73.9920654296875,1449.0,3.87,18.0,14.0,4.651162790697675,374.41860465116275,0
40.73688888549805,-74.0086669921875,40.75603485107422,-73.99124145507811,532.0,2.09,9.0,19.0,4.306220095693781,254.54545454545456,0
40.737838745117195,-74.00454711914062,40.73368453979492,-73.98673248291014,355.0,1.1,6.5,1.0,5.909090909090908,322.7272727272727,0
40.76480102539063,-73.98406982421875,40.72433090209961,-73.98893737792967,1232.0,3.69,16.0,21.0,4.336043360433605,333.87533875338755,0
40.64863967895508,-73.78364562988281,40.86684036254882,-73.92293548583984,1871.0,21.72,52.0,1.0,2.394106813996317,86.14180478821363,0
40.76470947265625,-73.98289489746092,40.76984786987305,-73.98622131347656,332.0,0.8,5.5,17.0,6.875,415.0,1
40.769813537597656,-73.9625701904297,40.75897979736328,-73.97012329101561,329.0,1.01,5.5,19.0,5.445544554455446,325.74257425742576,0
40.7481689453125,-73.9765396118164,40.75859832763672,-73.96082305908203,475.0,1.3,7.5,21.0,5.769230769230769,365.38461538461536,0
40.77409362792969,-73.87155151367188,40.72916412353516,-74.00237274169923,1122.0,10.49,30.0,1.0,2.8598665395614873,106.95900857959961,0
40.74369430541992,-73.98568725585938,40.75242233276367,-74.00453186035155,493.0,1.2,7.0,21.0,5.833333333333334,410.83333333333337,0
40.75537109375,-73.99097442626953,40.76277542114258,-73.97296142578125,600.0,1.46,8.5,12.0,5.821917808219178,410.95890410958907,0
40.73981857299805,-73.99092102050781,40.72721862792969,-74.00668334960938,501.0,1.6,7.5,10.0,4.6875,313.125,0
40.76510238647461,-73.96397399902342,40.77774810791016,-73.95466613769531,449.0,0.9,6.5,15.0,7.222222222222222,498.88888888888886,1
40.780517578125,-73.97630310058595,40.778366088867195,-73.96067047119139,299.0,1.2,6.0,23.0,5.0,249.16666666666669,0
40.70548248291016,-74.01358032226561,40.72526550292969,-73.84210205078125,2283.0,13.06,39.0,20.0,2.986217457886677,174.80857580398163,0
40.74531936645508,-74.00225830078125,40.70793533325195,-74.0116958618164,888.0,3.1,12.5,23.0,4.032258064516129,286.4516129032258,0
40.75591659545898,-73.97065734863281,40.751419067382805,-73.9934310913086,1319.0,1.7,14.0,13.0,8.23529411764706,775.8823529411765,0
40.795780181884766,-73.97097778320312,40.78427505493164,-73.97018432617188,417.0,1.09,6.5,19.0,5.963302752293577,382.5688073394495,0
40.768550872802734,-73.95552825927734,40.7819938659668,-73.94593811035155,185.0,1.0,5.0,21.0,5.0,185.0,0
40.73099136352539,-73.98888397216798,40.733619689941406,-74.00292205810547,519.0,0.86,7.0,21.0,8.13953488372093,603.4883720930233,1
40.773380279541016,-73.98544311523438,40.76579666137695,-73.98856353759764,299.0,0.8,5.5,23.0,6.875,373.75,1
40.72563934326172,-74.00528717041014,40.75217056274414,-73.97830963134764,1067.0,2.79,13.0,13.0,4.659498207885305,382.43727598566306,0
40.75673675537109,-73.97212982177734,40.73933410644531,-73.9798583984375,297.0,1.4,6.5,2.0,4.642857142857143,212.14285714285717,0
40.73229217529297,-73.9962158203125,40.73773956298828,-73.9881820678711,346.0,0.8,6.0,22.0,7.5,432.5,1
40.73672866821289,-73.99722290039062,40.763221740722656,-73.97834014892578,843.0,2.05,10.5,19.0,5.121951219512195,411.219512195122,0
40.746395111083984,-73.91600036621092,40.745418548583984,-73.90690612792967,254.0,0.66,5.0,17.0,7.575757575757575,384.8484848484848,1
40.72977066040039,-74.00236511230467,40.73598861694336,-73.98724365234375,412.0,1.3,7.0,20.0,5.384615384615384,316.9230769230769,0
40.76919174194336,-73.98870849609375,40.77677154541016,-73.98343658447266,122.0,0.63,4.0,19.0,6.349206349206349,193.65079365079364,1
40.774238586425774,-73.97746276855469,40.77450942993164,-73.96419525146483,571.0,1.5,8.5,15.0,5.666666666666667,380.6666666666667,0
40.78028106689453,-73.95745086669923,40.75902557373047,-73.97245025634764,2070.0,1.64,19.5,9.0,11.890243902439025,1262.1951219512196,0
40.74712371826172,-73.97708892822266,40.768028259277344,-73.9530258178711,681.0,2.41,10.5,23.0,4.356846473029045,282.5726141078838,0
40.77740859985352,-73.95918273925781,40.78393173217773,-73.95620727539062,285.0,0.73,5.5,13.0,7.534246575342466,390.4109589041096,1
40.7632064819336,-73.95909118652342,40.7510986328125,-73.9736328125,586.0,1.7,8.5,9.0,5.0,344.70588235294116,0
40.73949813842773,-73.99765014648438,40.72726821899414,-73.99646759033203,306.0,1.19,6.0,23.0,5.042016806722689,257.14285714285717,0
40.8431396484375,-73.93911743164062,40.80617141723633,-73.94956970214845,889.0,3.43,14.0,20.0,4.081632653061225,259.18367346938777,0
40.782005310058594,-73.9600067138672,40.76132583618164,-73.97499084472656,549.0,1.6,8.5,16.0,5.3125,343.125,0
40.737266540527344,-73.98822784423827,40.75398635864258,-73.93294525146483,920.0,4.4,15.5,1.0,3.5227272727272725,209.09090909090907,0
40.75906753540039,-73.9761962890625,40.754497528076165,-73.97987365722656,258.0,0.3,4.5,11.0,15.0,860.0,1
40.764507293701165,-73.98839569091797,40.766788482666016,-73.9849853515625,308.0,0.66,5.0,9.0,7.575757575757575,466.66666666666663,1
40.75353240966797,-73.99591064453125,40.68658447265625,-73.85474395751953,1999.0,12.1,37.2,0.0,3.0743801652892566,165.20661157024793,0
40.77212905883789,-73.92615509033203,40.73408889770508,-74.00279235839844,2162.0,7.1,26.5,12.0,3.7323943661971835,304.50704225352115,0
40.78418731689453,-73.97386169433594,40.745262145996094,-73.9910659790039,806.0,3.3,12.5,10.0,3.787878787878788,244.24242424242425,0
40.76446533203125,-73.97078704833984,40.779888153076165,-73.95950317382812,353.0,1.26,6.0,19.0,4.761904761904762,280.1587301587302,0
40.7664909362793,-73.95310974121092,40.758743286132805,-73.9599609375,278.0,0.8,5.5,7.0,6.875,347.5,1
40.750450134277344,-73.9696273803711,40.75709915161133,-73.98944091796875,910.0,1.4,10.0,13.0,7.142857142857143,650.0,0
40.70932388305664,-74.0107192993164,40.74777221679688,-74.00404357910156,751.0,3.53,13.0,20.0,3.68271954674221,212.74787535410766,0
40.745731353759766,-74.00550079345702,40.75122833251953,-74.00484466552734,81.0,0.42,3.5,18.0,8.333333333333334,192.85714285714286,1
40.721656799316406,-73.98848724365233,40.74079132080078,-74.00704193115233,912.0,2.13,11.5,1.0,5.39906103286385,428.16901408450707,0
40.77089691162109,-73.96312713623048,40.770122528076165,-73.98421478271484,674.0,1.51,9.0,10.0,5.960264900662252,446.3576158940397,0
40.76576614379882,-73.96340942382812,40.74893951416016,-73.97010803222656,757.0,1.4,9.5,10.0,6.7857142857142865,540.7142857142858,0
40.723819732666016,-74.00361633300781,40.73900985717773,-73.99356842041014,459.0,1.3,7.0,18.0,5.384615384615384,353.07692307692304,0
40.72130584716797,-74.00023651123048,40.69260025024414,-73.96670532226561,706.0,3.37,13.0,20.0,3.857566765578635,209.49554896142433,0
40.77006149291992,-73.86385345458984,40.719356536865234,-73.9942626953125,2174.0,9.8,31.5,16.0,3.214285714285714,221.83673469387753,0
40.7705192565918,-73.8661880493164,40.76547622680664,-73.93418121337889,772.0,4.47,16.0,10.0,3.579418344519016,172.7069351230425,0
40.706199645996094,-74.01686096191406,40.724308013916016,-74.00141143798828,610.0,2.07,9.5,15.0,4.5893719806763285,294.6859903381643,0
40.74827194213867,-73.97631072998048,40.752723693847656,-73.98515319824217,436.0,0.8,6.5,16.0,8.125,545.0,1
40.75530242919922,-73.96676635742188,40.764137268066406,-73.95427703857422,449.0,1.1,7.0,14.0,6.363636363636363,408.18181818181813,0
40.73672866821289,-73.99067687988281,40.72491455078125,-74.01091766357422,631.0,2.3,9.5,18.0,4.130434782608696,274.34782608695656,0
40.754928588867195,-73.97286987304686,40.77262878417969,-73.98246002197266,1018.0,2.1,12.0,17.0,5.714285714285714,484.76190476190476,0
40.75775146484375,-73.97310638427734,40.74763870239258,-73.98481750488281,701.0,0.89,8.5,19.0,9.55056179775281,787.6404494382023,1
40.752689361572266,-73.99384307861328,40.64402770996094,-73.78278350830078,1822.0,17.0,52.0,8.0,3.0588235294117645,107.17647058823529,0
40.764381408691406,-73.98066711425781,40.75773620605469,-73.99224090576173,295.0,0.88,5.0,14.0,5.681818181818182,335.22727272727275,0
